loss,accuracy,sparse_top_k_categorical_accuracy,val_loss,val_accuracy,val_sparse_top_k_categorical_accuracy,accuracyRate,perClassAccuracyRate0,perClassAccuracyRate1,perClassAccuracyRate2,perClassAccuracyRate3,perClassAccuracyRate4,perClassAccuracyRate5,perClassAccuracyRate6,perClassAccuracyRate7,perClassAccuracyRate8,perClassAccuracyRate9
0.9015984535217285,0.7015220522880554,0.8908340930938721,0.15277335047721863,0.9564999938011169,0.9934999942779541,0.9616111111111111,0.971611466740885,0.9966954753431622,0.9433100483610962,0.9636510500807755,0.9701619778346121,0.9885496183206107,0.9622797356828194,0.9842261904761904,0.9506493506493506,0.8933027756557168
0.31318750977516174,0.8984165787696838,0.9841101765632629,0.09873668849468231,0.9732499718666077,0.996999979019165,0.9766111111111111,0.9908987485779295,0.9944944944944945,0.9671088999447208,0.9587601786183346,0.9867929945449325,0.9906745414982904,0.9636313918512442,0.9816889860617655,0.9876617514294312,0.9477771826459561
0.22359423339366913,0.9276037216186523,0.9906333684921265,0.07653241604566574,0.9769999980926514,0.9980000257492065,0.9817777777777777,0.9942824471126358,0.9955044955044955,0.9864138126238324,0.9793121977431488,0.9840773386408871,0.9962335216572504,0.9716175254891155,0.9707586933614331,0.9748845265588915,0.9661294728216334
0.1788950115442276,0.9422669410705566,0.9931701421737671,0.0683756098151207,0.9782500267028809,0.9984999895095825,0.98425,0.9934973141080011,0.9952642073778664,0.9846282839575181,0.9804603854389722,0.995325737657026,0.9941212871287128,0.9721839713577527,0.9862570735650767,0.9791907514450867,0.9626016260162602
0.1571594774723053,0.9495149254798889,0.9945639967918396,0.05931413173675537,0.9810000061988831,0.9982500076293945,0.9864166666666667,0.9971477467199087,0.9957837301587301,0.9893497757847534,0.9825970548862115,0.9944719231888275,0.9953746530989824,0.9794558578567463,0.9873315363881402,0.9872055830183193,0.9571963616907437
0.1426057368516922,0.9541146159172058,0.9955397248268127,0.057620495557785034,0.981249988079071,0.9980000257492065,0.9869166666666667,0.9977285633162976,0.997258225324028,0.9915895710681245,0.9865771812080537,0.9964518036664696,0.9950754078177901,0.9879484304932735,0.9874163319946453,0.979107040641099,0.9518104366347178
0.12338575720787048,0.9599130153656006,0.9962087273597717,0.0512772835791111,0.9832500219345093,0.9984999895095825,0.9878333333333333,0.9954738330975955,0.9952759820984585,0.9893795416433762,0.9910714285714286,0.9962187318208261,0.9956869993838571,0.980544747081712,0.9887036040882194,0.9832901181215788,0.9635922330097088
0.11817163228988647,0.9633418917655945,0.9962087273597717,0.051502130925655365,0.984000027179718,0.9984999895095825,0.9895277777777778,0.9965996032870501,0.9952900347050074,0.9943725379853686,0.9932194195823163,0.9936944683290341,0.995666976168369,0.981924360400445,0.9851024208566108,0.9866511897852582,0.9734056987788331
0.11716769635677338,0.9629237055778503,0.996041476726532,0.04646605998277664,0.9877499938011169,0.9990000128746033,0.9901111111111112,0.995478948855609,0.9938271604938271,0.9946629213483146,0.9937669376693767,0.9951050964583933,0.9959789669038045,0.9827346143135617,0.9900990099009901,0.9903874162540053,0.9700323974082073
0.10572488605976105,0.9666870832443237,0.9969614148139954,0.04670362174510956,0.9867500066757202,0.9987499713897705,0.9904166666666667,0.996039603960396,0.9940813810110974,0.9916387959866221,0.9951100244498777,0.9945480631276901,0.9947384710615909,0.9764803541781959,0.990909090909091,0.9880779296307066,0.9827018121911038
0.10331296920776367,0.9666034579277039,0.9969893097877502,0.0464111864566803,0.9869999885559082,0.9987499713897705,0.9906111111111111,0.9952004517221908,0.9972602739726028,0.992735400949986,0.9937736870600975,0.9951050964583933,0.997525518094649,0.9860178970917226,0.9908969210174029,0.9819380733944955,0.97578231292517
0.09445492178201675,0.9697535634040833,0.9973238110542297,0.047898709774017334,0.9854999780654907,0.9987499713897705,0.9905277777777778,0.9980107985223075,0.996040584013858,0.9932998324958124,0.9975362715576239,0.9973814372999709,0.9914294459749006,0.9805609552901972,0.993293991416309,0.9839862739490992,0.9736770691994573
0.09178507328033447,0.9708129167556763,0.997100830078125,0.04782840237021446,0.9872499704360962,0.9984999895095825,0.9903055555555556,0.998298355076574,0.99676052828308,0.9921590590870905,0.9908281629349879,0.9942742628113369,0.9959963042808746,0.9868494683827644,0.9943120260021668,0.9753541076487252,0.9781241454744326
