loss,accuracy,sparse_top_k_categorical_accuracy,val_loss,val_accuracy,val_sparse_top_k_categorical_accuracy,accuracyRate,perClassAccuracyRate0,perClassAccuracyRate1,perClassAccuracyRate2,perClassAccuracyRate3,perClassAccuracyRate4,perClassAccuracyRate5,perClassAccuracyRate6,perClassAccuracyRate7,perClassAccuracyRate8,perClassAccuracyRate9
6.46056604385376,0.6493333578109741,0.8533611297607422,0.8936215043067932,0.7882500290870667,0.9162499904632568,0.7750833333333333,0.9164663461538461,0.8894483863584344,0.9363124560168895,0.7086900129701685,0.8136771950159374,0.8803418803418803,0.9252369252369252,0.9235767326732673,0.4413120800948491,0.8229683326974437
0.7874684929847717,0.7847222089767456,0.9132221937179565,0.6783214211463928,0.8307499885559082,0.937250018119812,0.82425,0.8931855056787452,0.9832248372558838,0.9691424470757086,0.8312995729103112,0.7844557084238475,0.9082022949426264,0.982532751091703,0.9606021780909674,0.4765635931159927,0.9199522102747909
0.6003246903419495,0.8314722180366516,0.9346666932106018,0.6970942616462708,0.8307499885559082,0.9290000200271606,0.8316111111111111,0.9857193859335951,0.9823690091879811,0.9694757796947578,0.9112525117213663,0.8918373233342948,0.9227399442453206,0.929092500729501,0.9713010204081632,0.4407431133888533,0.8846967559943583
0.5145084261894226,0.855055570602417,0.937583327293396,0.5540874004364014,0.8845000267028809,0.9514999985694885,0.8823333333333333,0.9929169349645847,0.9954441913439636,0.9584470730967546,0.8562273613820006,0.9245975713075403,0.9606616003576218,0.9604421175101804,0.9565822432507654,0.5522412125120928,0.9610602094240838
0.4012797772884369,0.8884166479110718,0.95333331823349,0.5160813927650452,0.8880000114440918,0.9572499990463257,0.8896944444444445,0.9948783610755442,0.9926915322580645,0.5640445808431594,0.9468546637744035,0.9284720289451711,0.973404255319149,0.9560067681895092,0.9824213212361781,0.8870246085011185,0.9584732824427481
0.34826797246932983,0.9059444665908813,0.9590833187103271,0.49745091795921326,0.9085000157356262,0.9664999842643738,0.9082777777777777,0.9544823757979461,0.9816559246405553,0.6001377647666609,0.9571773220747889,0.9503123225440091,0.963074857334676,0.9769452449567724,0.9805022156573117,0.978698224852071,0.9657636201250372
0.3163437247276306,0.9168888926506042,0.9631388783454895,0.4345032274723053,0.9237499833106995,0.968500018119812,0.9306388888888889,0.9948655995167623,0.998729674796748,0.6938291139240507,0.9798978940650925,0.9632711621233859,0.9460488733735322,0.9565822432507654,0.9906623869273417,0.9257369614512472,0.9657716140454411
0.30732154846191406,0.9209722280502319,0.9635000228881836,0.5016120076179504,0.9430000185966492,0.9737499952316284,0.9444166666666667,0.9954421148587056,0.9927788844621513,0.7526951272100043,0.9750975097509751,0.9725870930896631,0.9688002573174654,0.9847988077496275,0.9854829704075935,0.919270113353608,0.96103167928231
0.24927037954330444,0.937666654586792,0.9713611006736755,0.4195172190666199,0.9392499923706055,0.971750020980835,0.9418888888888889,0.9685908319185059,0.9890601690701144,0.7436983689896208,0.9853161522325442,0.9961612284069098,0.9781841514276548,0.9955383700178465,0.9829418344519015,0.9104354971240756,0.9452861952861953
0.22640903294086456,0.9419166445732117,0.9714166522026062,0.4677478075027466,0.9447500109672546,0.9727500081062317,0.9475555555555556,0.9984751448612382,0.9977272727272727,0.7319843072475738,0.9891533594456161,0.9904761904761905,0.9673745767928593,0.9877586709414165,0.9892867211728221,0.9325,0.9769140853302163
0.22473938763141632,0.9431666731834412,0.9712499976158142,0.47586265206336975,0.9227499961853027,0.9742500185966492,0.9339444444444445,0.9935878752550277,0.9925613687081577,0.6582774049217002,0.9878408253500368,0.9659442724458205,0.9760230179028133,0.9920704845814978,0.9897640034119989,0.9820559610705596,0.9603019289907744
0.2082798331975937,0.9450833201408386,0.973194420337677,0.4409882724285126,0.9382500052452087,0.9750000238418579,0.9438888888888889,0.9919098526437445,0.9950137122911992,0.710194271980773,0.981904761904762,0.9935464945731887,0.9823644676681907,0.9918604651162791,0.9935597189695551,0.9757575757575757,0.9304670912951167
0.1780863106250763,0.9546388983726501,0.9785555601119995,0.38851261138916016,0.9542499780654907,0.9792500138282776,0.9611111111111111,0.990506329113924,0.996011964107677,0.7997734994337486,0.979926491376873,0.9625312239800167,0.9784644194756554,0.9926750659244067,0.9875862068965517,0.9818401937046005,0.9818766442560655
0.16793860495090485,0.9560555815696716,0.9796388745307922,0.3305363357067108,0.9537500143051147,0.9807500243186951,0.9592777777777778,0.9807305148116192,0.9997467071935157,0.8333333333333334,0.9867473350619418,0.9907647907647907,0.9688264058679706,0.9961832061068703,0.99620548744892,0.9667940052894505,0.9045058883768561
0.1569117158651352,0.9604166746139526,0.981333315372467,0.3932129144668579,0.9582499861717224,0.9815000295639038,0.9669722222222222,0.9939672507900029,0.9950199203187251,0.825046468401487,0.9922077922077922,0.9939042089985486,0.9761686526122824,0.9953311934636708,0.9918217710095882,0.9733606557377049,0.9634313995050866
0.145553320646286,0.960444450378418,0.9804444313049316,0.3079392910003662,0.9567499756813049,0.981249988079071,0.9625277777777778,0.9879965704486996,0.9877162196039108,0.7742496737712049,0.9878221467006514,0.9968041836141778,0.9922504649721017,0.9956722446624351,0.99079754601227,0.9921060940953584,0.9806046776953794
0.1395455151796341,0.9634444713592529,0.9825000166893005,0.3871234059333801,0.953249990940094,0.9819999933242798,0.9626666666666667,0.9931251790317961,0.9989947222920331,0.7902330743618202,0.9906745414982904,0.9849645390070922,0.9946151409566044,0.9833943146636646,0.9946793615233828,0.9668192219679634,0.9781001137656428
