loss,accuracy,sparse_top_k_categorical_accuracy,val_loss,val_accuracy,val_sparse_top_k_categorical_accuracy,accuracyRate,perClassAccuracyRate0,perClassAccuracyRate1,perClassAccuracyRate2,perClassAccuracyRate3,perClassAccuracyRate4,perClassAccuracyRate5,perClassAccuracyRate6,perClassAccuracyRate7,perClassAccuracyRate8,perClassAccuracyRate9
0.49662914872169495,0.8554250001907349,0.9594500064849854,0.2186938226222992,0.9386666417121887,0.9892222285270691,0.9466,0.9648115797354629,0.9618838992332969,0.927663734115347,0.9411764705882353,0.9369548965860952,0.9090191953720747,0.9601914840010078,0.9552599758162031,0.9640953716690042,0.9430852433685295
0.26954981684684753,0.9221500158309937,0.9867749810218811,0.17898733913898468,0.9497777819633484,0.9916666746139526,0.962575,0.9732098147220831,0.9739686741672182,0.9467324290998766,0.9650753768844221,0.9603960396039604,0.9556595979069127,0.9736441966548404,0.9450139794967382,0.9703663793103449,0.9618126272912424
0.21283923089504242,0.9377750158309937,0.9904249906539917,0.16137883067131042,0.9559999704360962,0.9938889145851135,0.969875,0.9874840357598978,0.9816249723267656,0.9616820104503608,0.9635250917992656,0.9494924486258975,0.9733744394618834,0.9695152423788106,0.9745947253810792,0.9775100401606426,0.9599699774831123
0.19477154314517975,0.9431750178337097,0.9924749732017517,0.1572943776845932,0.9581111073493958,0.9935555458068848,0.973375,0.9870492635855764,0.9776021080368906,0.9778117827084928,0.9523241954707986,0.9674735249621785,0.9822234762979684,0.9814955640050698,0.9660413203514605,0.9791164658634538,0.9652586853286679
0.16179798543453217,0.9495000243186951,0.9940000176429749,0.1462453156709671,0.9618889093399048,0.9940000176429749,0.9788250000000001,0.9848599545798638,0.9847176079734219,0.9729594391587381,0.9794859120118635,0.969079939668175,0.9755628775398133,0.9786539427423405,0.9792671166827387,0.9859005054535781,0.9771528998242531
0.14967256784439087,0.9553999900817871,0.9952999949455261,0.14939333498477936,0.9622222185134888,0.9948889017105103,0.981425,0.9876325088339223,0.9880079946702198,0.9807838179519596,0.9831891223733004,0.9766852508869741,0.9730171708912511,0.9895461499235084,0.9738593155893536,0.9761163032191069,0.9842958459979737
0.1414356678724289,0.9553499817848206,0.9955999851226807,0.14325301349163055,0.9625555276870728,0.9957777857780457,0.98375,0.988357377879018,0.9882457307607008,0.9814163736815671,0.9780808572820263,0.9817351598173516,0.983083749306711,0.9855878634639696,0.9833694866232827,0.9894486942759166,0.9781040059716347
0.12792828679084778,0.9599249958992004,0.9962499737739563,0.14270280301570892,0.9647777676582336,0.995888888835907,0.984525,0.9961666240736008,0.9891424772878351,0.9875571356018283,0.9838393731635652,0.9785353535353536,0.9795025963377972,0.990357777213905,0.9662130455185359,0.9886931369971076,0.9860299720599441
0.12148392200469971,0.9626500010490417,0.9966250061988831,0.13814036548137665,0.967555582523346,0.995555579662323,0.9881,0.9934060360131879,0.9906873614190688,0.9898657208006081,0.9884803921568628,0.983997967995936,0.9846449136276392,0.9918740477399696,0.9846005774783445,0.9895370128171593,0.9836187639612807
0.1158299595117569,0.963824987411499,0.9968500137329102,0.1336609274148941,0.9672222137451172,0.9959999918937683,0.988775,0.9951592356687898,0.9889527176314626,0.9896464646464647,0.9858846434655634,0.9827760891590679,0.9889685603971319,0.9888888888888889,0.9879518072289156,0.9923964341898269,0.9874749498997996
0.10319831222295761,0.9676250219345093,0.9973999857902527,0.13235467672348022,0.9685555696487427,0.9959999918937683,0.989525,0.9949212798374809,0.9889551579412414,0.9894073139974779,0.9885113664140797,0.9791247484909457,0.9881900576764625,0.9939008894536213,0.9872901678657074,0.9921609615887118,0.9931472081218274
0.10807757824659348,0.9669250249862671,0.9975500106811523,0.1308496594429016,0.9696666598320007,0.9963333606719971,0.990625,0.995425667090216,0.9948763644464246,0.9903894790085989,0.9818621523579202,0.9848139711465452,0.9906516359637063,0.9918966827044822,0.9920328343795268,0.9929356357927787,0.9912412412412412
0.09959562122821808,0.9681749939918518,0.9977750182151794,0.13686327636241913,0.9696666598320007,0.9961110949516296,0.991,0.994413407821229,0.9911504424778761,0.993404363267377,0.9892551892551893,0.9868187579214195,0.9950248756218906,0.9951703101169294,0.9802568981921979,0.9942483660130719,0.9914765605414891
0.09513331204652786,0.9695749878883362,0.9980000257492065,0.1389281004667282,0.9673333168029785,0.995888888835907,0.990225,0.996684519255292,0.9935641367066134,0.9981789802289281,0.9737344794651385,0.9865856745127816,0.9969545957918051,0.9919028340080972,0.9798147708382807,0.9929669184683512,0.9939789262418465
0.09554088115692139,0.9699249863624573,0.9977999925613403,0.1418670266866684,0.9691110849380493,0.9965555667877197,0.992175,0.9971974522292993,0.993566992014197,0.9956665816976803,0.9871202916160389,0.9928480204342274,0.9923140269009059,0.9901589704769115,0.9868421052631579,0.9916883116883117,0.9947342026078234
0.08798263221979141,0.9723250269889832,0.998075008392334,0.13467289507389069,0.9714444279670715,0.996222198009491,0.993575,0.9961851475076297,0.9933422103861518,0.990975181749812,0.9912302070645554,0.9903406202338587,0.9958700440528634,0.9969473416433478,0.9937182894418942,0.9935064935064936,0.9939879759519038
0.0868566557765007,0.9721750020980835,0.9980250000953674,0.14076101779937744,0.9702222347259521,0.9964444637298584,0.9939,0.9971960234514402,0.9916040653999116,0.9942021678850517,0.9958374142997062,0.9921059332824038,0.9926007125239792,0.9934127185203953,0.994198694706309,0.996340825927862,0.9917992047713717
0.07948587089776993,0.9741500020027161,0.9983000159263611,0.13555793464183807,0.9718888998031616,0.9965555667877197,0.993775,0.9979623025980642,0.9911680282623095,0.9962130775056803,0.99246475449684,0.9846192637418053,0.9969655172413793,0.9951825557809331,0.9903984637542007,0.9973869871962373,0.9964574898785425
0.0771167129278183,0.9743499755859375,0.9986500144004822,0.14283786714076996,0.9708889126777649,0.9964444637298584,0.99425,0.9987248150981892,0.9929234851835471,0.9972088302461304,0.9898058252427184,0.9933842239185751,0.9969630038652678,0.9941742654508612,0.9930086788813887,0.993753253513795,0.9932768924302788
0.07489268481731415,0.9762499928474426,0.9988999962806702,0.1403706967830658,0.9726666808128357,0.996666669845581,0.995825,0.997712833545108,0.9962280896383403,0.9967237903225806,0.9941463414634146,0.9959152412560633,0.9966914805624483,0.9964457984259965,0.9947013487475915,0.9948038451545856,0.9950199203187251
0.07208240032196045,0.9765499830245972,0.9983500242233276,0.1486719846725464,0.9701111316680908,0.9965555667877197,0.99525,0.9951849974657881,0.9955624583980475,0.9952056522836236,0.995119570522206,0.9913749365804161,0.9980721564307353,0.9977081741787625,0.992057761732852,0.995575221238938,0.9969992498124531
0.06901919096708298,0.9773250222206116,0.998924970626831,0.13906186819076538,0.9717777967453003,0.9971110820770264,0.995725,0.9966988318943626,0.99622892635315,0.9957157258064516,0.996328029375765,0.9943934760448522,0.9939792008757526,0.9972038637519065,0.993504931440943,0.9953161592505855,0.9977494373593399
0.06943577527999878,0.9779999852180481,0.998924970626831,0.14301835000514984,0.9718888998031616,0.9967777729034424,0.996025,0.998220640569395,0.9975533807829181,0.9964735516372796,0.9960803527682509,0.9964221824686941,0.9966996699669967,0.9954384186517993,0.9901843428297822,0.9981737542394991,0.9952771563509819
0.07217460125684738,0.9778749942779541,0.9986749887466431,0.1506570726633072,0.9713333249092102,0.996666669845581,0.9959,0.9987267634326458,0.9962197020235712,0.9972194135490394,0.9953556587631386,0.9951567677797604,0.9980716253443526,0.9974580579562786,0.9925588094095055,0.9968774395003903,0.9918377442493198
0.07002373784780502,0.9783750176429749,0.998924970626831,0.13327352702617645,0.9718888998031616,0.9974444508552551,0.996575,0.999236641221374,0.9966696269982238,0.9962235649546828,0.9978016609672692,0.9951493489915751,0.9980737479361586,0.9972067039106145,0.9930338698054287,0.9950802692905231,0.9974974974974975
0.06345710903406143,0.9791749715805054,0.9988750219345093,0.146248921751976,0.9721111059188843,0.996999979019165,0.995625,0.9984736708216738,0.9962272525521527,0.9942298043151029,0.9980339149668224,0.9888663967611336,0.9986210700496415,0.9949264332825977,0.9935111751982697,0.995846313603323,0.997741530740276
0.06653256714344025,0.9793999791145325,0.9990500211715698,0.14456802606582642,0.9739999771118164,0.9968888759613037,0.9969,0.9989806320081549,0.9962264150943396,0.9974798387096774,0.9975550122249389,0.9956654767975522,0.9978021978021978,0.9979659293160438,0.9954304954304954,0.9945609945609946,0.9975056123721626
0.057715192437171936,0.9811750054359436,0.9991000294685364,0.1442967653274536,0.9726666808128357,0.9965555667877197,0.9977,0.9989821882951654,0.996449966718438,0.9987367357251137,0.998533724340176,0.9974489795918368,0.9983498349834984,0.9972074130489972,0.9966265060240964,0.9974032718774344,0.9975167618574621
0.060890790075063705,0.9803249835968018,0.9994000196456909,0.14097601175308228,0.972777783870697,0.9967777729034424,0.997125,0.9982201881515382,0.996230598669623,0.9972271237711117,0.9968277208394338,0.994908350305499,0.9986222099751998,0.9964457984259965,0.9990324141267537,0.9955958549222798,0.9982552342971087
0.06222391501069069,0.9798250198364258,0.9991250038146973,0.14694513380527496,0.9721111059188843,0.9968888759613037,0.997525,0.9994904458598726,0.9966711051930759,0.998989643849457,0.9975591896509641,0.9966836734693878,0.9986244841815681,0.9974599949199898,0.994243223794675,0.9979220779220779,0.9980059820538385
0.06363876909017563,0.9797000288963318,0.9992750287055969,0.1361103355884552,0.971666693687439,0.9967777729034424,0.9982,0.9992364469330618,0.9991099243435692,0.9972354863030912,0.9978043425225664,0.99846547314578,0.9986248624862486,0.9977134146341463,0.9980713596914176,0.9989610389610389,0.9967733929014644
0.05596383661031723,0.9819999933242798,0.9992750287055969,0.13202300667762756,0.9728888869285583,0.9967777729034424,0.998025,0.9997454823110206,0.9975544686527346,0.9989914271306102,0.9978048780487805,0.9992325402916347,0.9991742361684558,0.9969550875412332,0.9944804415646749,0.999219968798752,0.9975130564536185
0.05562224239110947,0.9819999933242798,0.9993749856948853,0.140499085187912,0.9743333458900452,0.9967777729034424,0.99805,0.9989816700610998,0.998220640569395,0.9974804736709498,0.996832358674464,0.9984670413898825,0.9991746905089408,0.9994909646220412,0.996870486278286,0.9979226175019476,0.9972704714640198
