loss,accuracy,sparse_top_k_categorical_accuracy,val_loss,val_accuracy,val_sparse_top_k_categorical_accuracy,accuracyRate,perClassAccuracyRate0,perClassAccuracyRate1,perClassAccuracyRate2,perClassAccuracyRate3,perClassAccuracyRate4,perClassAccuracyRate5,perClassAccuracyRate6,perClassAccuracyRate7,perClassAccuracyRate8,perClassAccuracyRate9
0.9147235155105591,0.7114516496658325,0.9032403826713562,0.18012093007564545,0.9456666707992554,0.9905555844306946,0.948225,0.9745741164505467,0.9900339750849377,0.9497361146016587,0.9653690596562184,0.9846796657381616,0.9653921295004186,0.9673417721518988,0.9682498032012595,0.9214855433698903,0.8230495712194101
0.36582931876182556,0.8846558928489685,0.982117772102356,0.12335018068552017,0.9627777934074402,0.9953333139419556,0.964675,0.9872805901806156,0.9970251716247139,0.96475,0.9585042219541616,0.9871897518014412,0.9880205362236166,0.974320241691843,0.9855680923642088,0.9343897004208963,0.8830474493205613
0.2626432776451111,0.9184891581535339,0.9875602126121521,0.10601361095905304,0.9684444665908813,0.996222198009491,0.971025,0.9915145281563383,0.998380754105945,0.9694312202455525,0.9825252276642875,0.9901830724330061,0.9898677174218969,0.9763819095477387,0.9871730382293763,0.8975082275505407,0.9354226020892688
0.21186242997646332,0.9333868622779846,0.990419328212738,0.10817457735538483,0.9660000205039978,0.9968888759613037,0.969325,0.9880892042574759,0.9983915441176471,0.976668339187155,0.9784033001698617,0.989341859845457,0.9940442427680091,0.9887611749680715,0.9957253539941223,0.9219995170248733,0.8791694278771813
0.18523670732975006,0.9416131377220154,0.9925762414932251,0.11269358545541763,0.9629999995231628,0.9967777729034424,0.9647,0.9961099585062241,0.9986235375086029,0.9725855130784709,0.988508618536098,0.9946207638515331,0.9922680412371134,0.9709027605073365,0.9965222043873729,0.873662645117232,0.8868432869330939
0.15913303196430206,0.9497140645980835,0.993855357170105,0.0788293108344078,0.9764444231987,0.9977777600288391,0.97725,0.9933588761174968,0.9984043765671301,0.9756461232604374,0.985129205265724,0.9954775206171854,0.9960283687943262,0.9813836477987421,0.9961724929829038,0.9405405405405405,0.9178587909552377
0.14069312810897827,0.954554557800293,0.9948083758354187,0.0832253098487854,0.9735555648803711,0.9975555539131165,0.9763,0.9943430187708923,0.9993160054719562,0.9789684526790186,0.9901404979048558,0.9906566311964703,0.9957056971085028,0.9688041594454073,0.9946305292763999,0.9258991069273473,0.9307420494699646
0.13165973126888275,0.9574889540672302,0.9953100085258484,0.06000512093305588,0.9814444184303284,0.9992222189903259,0.98505,0.9946483180428135,0.996641289744738,0.9862120832288794,0.9931136251844564,0.9921996879875195,0.9957924263674615,0.98808618504436,0.9967637540453075,0.962962962962963,0.9462467440208383
0.12348226457834244,0.9615017771720886,0.996112585067749,0.06774869561195374,0.9794444441795349,0.9987778067588806,0.981425,0.9921139659119816,0.9986446803704541,0.981226533166458,0.9885113664140797,0.9955109585423818,0.9968847352024922,0.9868587313621431,0.9972375690607734,0.9402107326635628,0.9411069063386944
0.11689676344394684,0.9627808928489685,0.9962881207466125,0.05966804176568985,0.9825555682182312,0.9991111159324646,0.9841,0.9946524064171123,0.9981998199819982,0.9919191919191919,0.9906748466257669,0.9947767041002873,0.9946282160022618,0.9841549295774648,0.9947916666666666,0.9522506839094752,0.947255880256593
0.11279147118330002,0.9646368622779846,0.9959871768951416,0.04999011754989624,0.9851111173629761,0.9993333220481873,0.987,0.9982023626091423,0.9979747974797479,0.98675,0.9904715367700953,0.9938032532920217,0.997481813094572,0.9876137512639029,0.9962944664031621,0.9582395598899724,0.9641559699685154
0.10432782024145126,0.9669944047927856,0.9972662329673767,0.05516516789793968,0.9828888773918152,0.9992222189903259,0.9862,0.9971685971685972,0.9986498649864987,0.9899497487437185,0.993127147766323,0.9910210364289379,0.9969022810475923,0.978984238178634,0.9962862094577866,0.9577605598600349,0.9630524028012557
0.10153508931398392,0.9680979251861572,0.9969652891159058,0.05416100472211838,0.984000027179718,0.9992222189903259,0.98665,0.9969325153374233,0.9977638640429338,0.9917168674698795,0.9935913236381563,0.995591286307054,0.9974662162162162,0.9876012145748988,0.996029776674938,0.9594594594594594,0.9523696118123363
0.0986810252070427,0.9692265391349792,0.9971157908439636,0.05573569983243942,0.9826666712760925,0.9994444251060486,0.985875,0.9966836734693878,0.9991017291713452,0.9924433249370277,0.994569242162429,0.9867953275774505,0.9988532110091743,0.9873705481182117,0.9970238095238095,0.9444992599901332,0.9630880579010856
0.09583590924739838,0.9695023894309998,0.9974167346954346,0.04180021584033966,0.9863333106040955,0.9998888969421387,0.9897,0.9982120051085568,0.9964365256124722,0.9942036290322581,0.992442710872745,0.9958645644869475,0.9977597311677401,0.9896202531645569,0.9943655071043606,0.9723069105691057,0.9665616670705113
0.09031933546066284,0.9711827635765076,0.9978179931640625,0.04356682673096657,0.9863333106040955,0.9992222189903259,0.99015,0.994410569105691,0.9988794262662484,0.9946983085079525,0.9938785504407444,0.9933213460056511,0.9985935302390999,0.9888860823440263,0.9948805460750854,0.9775395610005104,0.9669082125603865
